text,label
why is it i say the movie exactly and clearly the appides to claim i said a different movie completely,other
why is spotify still continuoing autoplay when it is already off in the settings,other
why is there spotify settings yet t is not supported when trying to use spotify through this app,other
why no start feate,other
why so easy to add lenguages why wouldnt you add it,other
why the bleeps this app bleeping sucks,other
will keep if it starts working ill change,other
will never buy again,other
will never buy another one,other
will never buy another sonos,other
will not pick up st plugs either amazon or eteckcity plugs,other
won work on the old system i would have to buy a whole new system to use it bummer,other
wont add to the lists on my app,other
wont start,other
wont start tried to open something else,other
wont work on the old system i would have to buy a whole new system to use it bummer,other
worked for awhile then nothing tried all fixes didnt work dont buy,other
worked great until all the channels arent available big mess sucks,other
would be useful if it didn use god name in vain don bother unless you don mind your kids breaking commandments from the great i am,other
would be useful if it didnt use gods name in vain dont bother unless you dont mind your kids breaking commandments from the great i am,other
would like to see ability to add destinations and ask how traffic is n general for a determined metroplex if possible,other
would love for you to add khalil gibran,other
wow this really sucks,other
wow this sucks now,other
yale is a joke wouldnt buy again,other
yep same problem this sucks,other
yep volume is poor,other
yes the volume is too low,other
you have to have navigation for it to work i have a two thousand and fifteen sonata without navigation this sucks,other
